,Year,bResult,rResult,gamelength
5900,2016,0,1,36
5901,2016,0,1,36
5902,2016,0,1,41
5903,2016,1,0,41
5904,2016,1,0,30
5905,2016,1,0,43
5906,2016,1,0,35
5907,2016,1,0,36
5908,2016,0,1,45
5909,2016,0,1,32
5910,2016,1,0,32
5911,2016,1,0,34
5912,2016,0,1,34
5913,2016,1,0,32
5914,2016,0,1,23
5915,2016,0,1,32
5916,2016,1,0,30
5917,2016,1,0,38
5918,2016,0,1,38
5919,2016,0,1,33
5920,2016,1,0,35
5921,2016,1,0,34
5922,2016,0,1,30
5923,2016,1,0,26
5924,2016,0,1,27
5925,2016,1,0,41
5926,2016,1,0,31
5927,2016,1,0,47
5928,2016,1,0,29
5929,2016,1,0,61
5930,2016,1,0,34
5931,2016,0,1,36
5932,2016,0,1,33
5933,2016,0,1,42
5934,2016,0,1,39
5935,2016,1,0,39
5936,2016,0,1,42
5937,2016,1,0,36
5938,2016,0,1,28
5939,2016,1,0,36
5940,2016,0,1,44
5941,2016,0,1,39
5942,2016,0,1,38
5943,2016,0,1,31
5944,2016,0,1,40
5945,2016,0,1,35
5946,2016,0,1,40
5947,2016,0,1,39
5948,2016,1,0,35
5949,2016,0,1,31
5950,2016,1,0,32
5951,2016,1,0,23
5952,2016,0,1,36
5953,2016,1,0,39
5954,2016,1,0,33
5955,2016,1,0,41
5956,2016,1,0,45
5957,2016,1,0,44
5958,2016,0,1,33
5959,2016,1,0,50
5960,2016,0,1,52
5961,2017,0,1,39
5962,2017,1,0,47
5963,2017,0,1,39
5964,2017,0,1,29
5965,2017,0,1,33
5966,2017,0,1,28
5967,2017,1,0,35
5968,2017,1,0,42
5969,2017,1,0,41
5970,2017,1,0,42
5971,2017,0,1,30
5972,2017,1,0,28
5973,2017,0,1,39
5974,2017,1,0,41
5975,2017,0,1,28
5976,2017,0,1,38
5977,2017,1,0,38
5978,2017,1,0,61
5979,2017,1,0,45
5980,2017,1,0,29
5981,2017,0,1,31
5982,2017,1,0,49
5983,2017,0,1,36
5984,2017,1,0,69
5985,2017,0,1,44
5986,2017,1,0,39
5987,2017,0,1,48
5988,2017,0,1,26
5989,2017,1,0,26
5990,2017,1,0,26
5991,2017,0,1,29
5992,2017,0,1,36
5993,2017,1,0,43
5994,2017,1,0,31
5995,2017,0,1,41
5996,2017,1,0,53
5997,2017,0,1,30
5998,2017,1,0,46
5999,2017,1,0,28
6000,2017,0,1,43
6001,2017,1,0,32
6002,2017,0,1,30
6003,2017,0,1,45
6004,2017,0,1,40
6005,2017,0,1,51
6006,2017,1,0,37
6007,2017,0,1,35
6008,2017,0,1,31
6009,2017,1,0,25
6010,2017,1,0,41
6011,2017,1,0,31
6012,2017,1,0,34
6013,2017,1,0,61
6014,2017,1,0,32
6015,2017,1,0,42
6016,2017,0,1,34
6017,2017,1,0,27
6018,2017,0,1,31
6019,2017,1,0,37
6020,2017,1,0,38
6021,2017,1,0,41
6022,2017,1,0,33
6023,2017,1,0,28
6024,2017,1,0,39
6025,2017,1,0,35
6026,2017,0,1,43
6027,2017,0,1,33
6028,2017,0,1,35
6029,2017,1,0,37
6030,2017,1,0,43
6031,2017,0,1,40
6032,2017,0,1,40
6033,2017,1,0,28
6034,2017,0,1,40
6035,2017,1,0,37
6036,2017,0,1,38
6037,2017,1,0,42
6038,2017,1,0,36
6039,2017,1,0,34
6040,2017,0,1,33
6041,2017,0,1,36
6042,2017,0,1,34
6043,2017,1,0,43
6044,2017,1,0,44
6045,2017,1,0,38
6046,2017,0,1,40
6047,2017,0,1,27
6048,2017,1,0,43
6049,2017,1,0,45
6050,2017,1,0,33
6051,2017,0,1,46
6052,2017,1,0,30
6053,2017,0,1,29
6054,2017,1,0,28
6055,2017,0,1,29
6056,2017,0,1,32
6057,2017,1,0,35
6058,2017,0,1,26
6059,2017,0,1,35
6060,2017,0,1,28
6061,2017,0,1,35
6062,2017,0,1,43
6063,2017,0,1,40
6064,2017,0,1,39
6065,2017,0,1,40
6066,2017,0,1,49
6067,2017,1,0,33
6068,2017,0,1,40
6069,2017,1,0,35
6070,2017,1,0,27
6071,2017,0,1,35
6072,2017,0,1,50
6073,2017,0,1,43
6074,2017,1,0,39
6075,2017,0,1,45
6076,2017,1,0,29
6077,2017,1,0,26
6078,2017,0,1,51
6079,2017,1,0,45
6080,2017,1,0,35
6081,2017,0,1,44
6082,2017,1,0,34
6083,2017,1,0,28
6084,2017,0,1,32
6085,2017,1,0,34
6086,2017,0,1,51
6087,2017,1,0,61
6088,2017,0,1,72
6089,2017,1,0,27
6090,2017,0,1,31
6091,2017,1,0,33
6092,2017,0,1,28
6093,2017,1,0,38
6094,2017,1,0,26
6095,2017,0,1,37
6096,2017,1,0,22
6097,2017,1,0,32
6098,2017,1,0,32
6099,2017,0,1,29
6100,2017,1,0,42
6101,2017,1,0,30
6102,2017,0,1,34
6103,2017,1,0,37
6104,2017,1,0,24
6105,2017,1,0,28
6106,2017,1,0,35
6107,2017,0,1,33
6108,2017,0,1,25
6109,2017,0,1,26
6110,2016,1,0,30
6111,2016,0,1,33
6112,2016,0,1,33
6113,2016,1,0,47
6114,2016,1,0,27
6115,2016,0,1,33
6116,2016,1,0,22
6117,2016,1,0,35
6118,2016,1,0,31
6119,2016,0,1,33
6120,2016,1,0,40
6121,2016,1,0,43
6122,2016,1,0,30
6123,2016,0,1,43
6124,2016,1,0,30
6125,2016,1,0,47
6126,2016,1,0,32
6127,2016,0,1,26
6128,2016,0,1,42
6129,2016,1,0,47
6130,2016,0,1,39
6131,2016,0,1,32
6132,2016,1,0,39
6133,2016,0,1,33
6134,2016,0,1,39
6135,2016,1,0,21
6136,2016,1,0,57
6137,2016,1,0,22
6138,2016,0,1,33
6139,2016,1,0,40
6140,2016,1,0,30
6141,2016,0,1,23
6142,2016,0,1,40
6143,2016,1,0,29
6144,2016,0,1,42
6145,2016,1,0,35
6146,2016,0,1,48
6147,2016,1,0,39
6148,2016,0,1,33
6149,2016,1,0,37
6150,2016,0,1,37
6151,2016,0,1,33
6152,2016,0,1,46
6153,2016,1,0,39
6154,2016,0,1,33
6155,2016,1,0,42
6156,2016,1,0,37
6157,2016,1,0,40
6158,2016,1,0,30
6159,2016,0,1,24
6160,2016,0,1,31
6161,2016,1,0,24
6162,2016,0,1,47
6163,2016,0,1,42
6164,2016,0,1,27
6165,2016,0,1,33
6166,2016,1,0,40
6167,2016,0,1,38
6168,2016,1,0,34
6169,2016,1,0,36
6170,2016,1,0,24
6171,2016,0,1,37
6172,2016,0,1,32
6173,2016,1,0,34
6174,2016,0,1,31
6175,2016,1,0,32
6176,2016,1,0,37
6177,2016,0,1,42
6178,2016,1,0,33
6179,2016,1,0,45
6180,2016,1,0,41
6181,2016,0,1,34
6182,2016,1,0,30
6183,2016,1,0,27
6184,2016,0,1,29
6185,2016,1,0,37
6186,2016,0,1,27
6187,2016,0,1,39
6188,2016,0,1,36
6189,2016,1,0,42
6190,2016,1,0,34
6191,2016,1,0,37
6192,2016,1,0,40
6193,2016,1,0,25
6194,2016,1,0,38
6195,2016,0,1,43
6196,2016,0,1,45
6197,2016,1,0,33
6198,2016,1,0,37
6199,2016,0,1,46
6200,2016,1,0,34
6201,2016,1,0,34
6202,2016,0,1,39
6203,2016,0,1,33
6204,2016,0,1,42
6205,2016,1,0,49
6206,2016,1,0,45
6207,2016,0,1,47
6208,2016,0,1,53
6209,2016,1,0,40
6210,2016,1,0,51
6211,2016,1,0,36
6212,2016,0,1,29
6213,2016,1,0,39
6214,2016,0,1,31
6215,2016,0,1,49
6216,2016,0,1,35
6217,2016,0,1,27
6218,2016,0,1,44
6219,2016,0,1,37
6220,2016,1,0,33
6221,2016,0,1,53
6222,2016,0,1,60
6223,2016,0,1,34
6224,2016,1,0,28
6225,2016,0,1,29
6226,2016,0,1,37
6227,2016,1,0,33
6228,2016,0,1,34
6229,2016,1,0,44
6230,2016,1,0,30
6231,2016,0,1,33
6232,2016,0,1,34
6233,2016,1,0,46
6234,2016,1,0,30
6235,2016,0,1,34
6236,2016,1,0,37
6237,2016,0,1,32
6238,2016,0,1,39
6239,2016,1,0,27
6240,2016,1,0,44
6241,2016,0,1,34
6242,2016,1,0,35
6243,2016,1,0,35
6244,2016,1,0,26
6245,2016,0,1,39
6246,2016,0,1,31
6247,2016,1,0,28
6248,2016,1,0,33
6249,2016,1,0,35
6250,2017,0,1,40
6251,2017,1,0,20
6252,2017,1,0,53
6253,2017,0,1,39
6254,2017,1,0,39
6255,2017,0,1,42
6256,2017,0,1,43
6257,2017,0,1,29
6258,2017,1,0,27
6259,2017,1,0,43
6260,2017,1,0,28
6261,2017,0,1,38
6262,2017,1,0,42
6263,2017,0,1,54
6264,2017,0,1,27
6265,2017,1,0,28
6266,2017,0,1,49
6267,2017,1,0,49
6268,2017,1,0,47
6269,2017,1,0,41
6270,2017,1,0,56
6271,2017,1,0,42
6272,2017,1,0,33
6273,2017,0,1,31
6274,2017,0,1,36
6275,2017,0,1,44
6276,2017,1,0,43
6277,2017,0,1,29
6278,2017,1,0,39
6279,2017,1,0,24
6280,2017,0,1,57
6281,2017,1,0,38
6282,2017,1,0,57
6283,2017,1,0,37
6284,2017,0,1,32
6285,2017,1,0,53
6286,2017,1,0,28
6287,2017,0,1,52
6288,2017,1,0,28
6289,2017,1,0,29
6290,2017,1,0,23
6291,2017,1,0,28
6292,2017,0,1,39
6293,2017,1,0,37
6294,2017,0,1,39
6295,2017,1,0,47
6296,2017,0,1,30
6297,2017,0,1,32
6298,2017,1,0,50
6299,2017,1,0,33
6300,2017,1,0,41
6301,2017,1,0,35
6302,2017,1,0,49
6303,2017,1,0,43
6304,2017,0,1,44
6305,2017,0,1,34
6306,2017,0,1,36
6307,2017,0,1,29
6308,2017,0,1,24
6309,2017,0,1,34
6310,2017,0,1,39
6311,2017,0,1,38
6312,2017,0,1,37
6313,2017,1,0,28
6314,2017,1,0,30
6315,2017,0,1,33
6316,2017,0,1,42
6317,2017,1,0,44
6318,2017,1,0,35
6319,2017,1,0,31
6320,2017,0,1,39
6321,2017,1,0,29
6322,2017,0,1,32
6323,2017,1,0,36
6324,2017,1,0,33
6325,2017,0,1,27
6326,2017,0,1,37
6327,2017,1,0,37
6328,2017,0,1,39
6329,2017,1,0,35
6330,2017,0,1,23
6331,2017,1,0,37
6332,2017,0,1,33
6333,2017,1,0,33
6334,2017,1,0,40
6335,2017,0,1,39
6336,2017,0,1,28
6337,2017,1,0,29
6338,2017,0,1,63
6339,2017,1,0,35
6340,2017,1,0,31
6341,2017,0,1,31
6342,2017,1,0,55
6343,2017,0,1,48
6344,2017,1,0,27
6345,2017,0,1,52
6346,2017,1,0,23
6347,2017,0,1,40
6348,2017,0,1,33
6349,2017,0,1,48
6350,2017,1,0,24
6351,2017,0,1,34
6352,2017,1,0,37
6353,2017,1,0,37
6354,2017,0,1,32
6355,2017,1,0,31
6356,2017,0,1,31
6357,2017,1,0,38
6358,2017,1,0,32
6359,2017,1,0,42
6360,2017,0,1,52
6361,2017,0,1,37
6362,2017,1,0,37
6363,2017,1,0,34
6364,2017,1,0,33
6365,2017,0,1,31
6366,2017,1,0,31
6367,2017,1,0,40
6368,2017,1,0,24
6369,2017,0,1,47
6370,2017,0,1,33
6371,2017,1,0,34
6372,2017,1,0,28
6373,2017,1,0,27
6374,2017,1,0,37
6375,2017,1,0,20
6376,2017,0,1,33
6377,2017,0,1,37
6378,2017,1,0,39
6379,2017,0,1,39
6380,2017,1,0,29
6381,2017,1,0,61
6382,2017,1,0,27
6383,2017,1,0,32
6384,2017,0,1,45
6385,2017,1,0,29
6386,2017,1,0,38
6387,2017,1,0,37
6388,2017,0,1,34
6389,2017,0,1,62
6390,2017,0,1,31
6391,2014,0,1,44
6392,2014,1,0,24
6393,2014,0,1,41
6394,2014,0,1,57
6395,2014,1,0,23
6396,2014,1,0,31
6397,2014,1,0,44
6398,2014,1,0,34
6399,2014,1,0,34
6400,2014,0,1,24
6401,2014,1,0,41
6402,2014,1,0,37
6403,2014,1,0,22
6404,2014,0,1,34
6405,2014,0,1,30
6406,2014,0,1,28
6407,2014,0,1,28
6408,2014,1,0,51
6409,2014,1,0,47
6410,2014,1,0,35
6411,2014,1,0,29
6412,2014,1,0,47
6413,2014,1,0,51
6414,2014,1,0,34
6415,2014,1,0,41
6416,2014,1,0,34
6417,2014,1,0,27
6418,2014,1,0,35
6419,2014,1,0,38
6420,2014,0,1,38
6421,2014,1,0,33
6422,2014,1,0,46
6423,2014,0,1,43
6424,2014,1,0,30
6425,2014,1,0,38
6426,2014,1,0,37
6427,2014,1,0,30
6428,2014,0,1,72
6429,2014,1,0,36
6430,2014,0,1,38
6431,2014,0,1,36
6432,2014,0,1,28
6433,2014,1,0,40
6434,2014,0,1,37
6435,2014,0,1,48
6436,2014,1,0,39
6437,2014,0,1,42
6438,2014,1,0,52
6439,2014,1,0,38
6440,2014,1,0,42
6441,2014,1,0,28
6442,2014,0,1,29
6443,2014,0,1,28
6444,2014,0,1,41
6445,2014,0,1,34
6446,2014,0,1,40
6447,2014,1,0,32
6448,2014,0,1,35
6449,2014,1,0,35
6450,2014,0,1,34
6451,2014,0,1,39
6452,2014,1,0,28
6453,2014,1,0,42
6454,2014,0,1,45
6455,2014,1,0,48
6456,2014,0,1,41
6457,2014,0,1,29
6458,2014,1,0,33
6459,2014,0,1,23
6460,2014,0,1,30
6461,2014,0,1,47
6462,2014,1,0,36
6463,2014,1,0,34
6464,2014,0,1,25
6465,2014,1,0,30
6466,2014,1,0,39
6467,2014,1,0,23
6468,2015,1,0,42
6469,2015,0,1,32
6470,2015,1,0,39
6471,2015,1,0,31
6472,2015,1,0,30
6473,2015,1,0,45
6474,2015,0,1,24
6475,2015,1,0,53
6476,2015,1,0,25
6477,2015,1,0,38
6478,2015,0,1,38
6479,2015,1,0,34
6480,2015,1,0,31
6481,2015,1,0,24
6482,2015,0,1,38
6483,2015,1,0,41
6484,2015,1,0,43
6485,2015,1,0,41
6486,2015,1,0,35
6487,2015,1,0,23
6488,2015,1,0,29
6489,2015,0,1,26
6490,2015,0,1,47
6491,2015,1,0,50
6492,2015,0,1,34
6493,2015,1,0,32
6494,2015,1,0,21
6495,2015,0,1,29
6496,2015,0,1,37
6497,2015,0,1,36
6498,2015,1,0,34
6499,2015,1,0,24
6500,2015,0,1,26
6501,2015,0,1,37
6502,2015,0,1,30
6503,2015,1,0,34
6504,2015,1,0,27
6505,2015,1,0,40
6506,2015,0,1,44
6507,2015,0,1,31
6508,2015,1,0,37
6509,2015,1,0,36
6510,2015,0,1,40
6511,2015,0,1,56
6512,2015,1,0,40
6513,2015,0,1,47
6514,2015,0,1,40
6515,2015,0,1,41
6516,2015,1,0,37
6517,2015,0,1,45
6518,2015,1,0,41
6519,2015,1,0,41
6520,2015,1,0,41
6521,2015,1,0,35
6522,2015,0,1,28
6523,2015,1,0,44
6524,2015,1,0,39
6525,2015,0,1,30
6526,2015,1,0,36
6527,2015,1,0,35
6528,2015,1,0,41
6529,2015,0,1,34
6530,2015,1,0,40
6531,2015,1,0,44
6532,2015,0,1,37
6533,2015,1,0,26
6534,2015,0,1,44
6535,2015,1,0,46
6536,2015,0,1,31
6537,2015,1,0,43
6538,2015,0,1,39
6539,2015,0,1,38
6540,2015,0,1,35
6541,2016,0,1,35
6542,2016,1,0,28
6543,2016,0,1,40
6544,2016,1,0,44
6545,2016,1,0,41
6546,2016,1,0,37
6547,2016,0,1,36
6548,2016,1,0,31
6549,2016,1,0,37
6550,2016,1,0,67
6551,2016,1,0,37
6552,2016,1,0,38
6553,2016,1,0,30
6554,2016,1,0,35
6555,2016,0,1,48
6556,2016,0,1,71
6557,2016,0,1,32
6558,2016,0,1,42
6559,2016,1,0,39
6560,2016,1,0,42
6561,2016,0,1,51
6562,2016,0,1,40
6563,2016,1,0,46
6564,2016,0,1,52
6565,2016,0,1,40
6566,2016,0,1,48
6567,2016,1,0,43
6568,2016,1,0,31
6569,2016,1,0,42
6570,2016,1,0,36
6571,2016,1,0,38
6572,2016,1,0,35
6573,2016,0,1,42
6574,2016,1,0,45
6575,2016,0,1,29
6576,2016,0,1,30
6577,2016,0,1,47
6578,2016,1,0,45
6579,2016,1,0,34
6580,2016,0,1,38
6581,2016,1,0,34
6582,2016,1,0,26
6583,2016,0,1,46
6584,2016,0,1,33
6585,2016,1,0,46
6586,2016,1,0,37
6587,2016,1,0,29
6588,2016,1,0,24
6589,2016,0,1,24
6590,2016,1,0,37
6591,2016,1,0,28
6592,2016,0,1,39
6593,2016,1,0,40
6594,2016,0,1,48
6595,2016,0,1,44
6596,2016,1,0,31
6597,2016,0,1,31
6598,2016,1,0,36
6599,2016,0,1,27
6600,2016,0,1,35
6601,2016,0,1,33
6602,2016,1,0,35
6603,2016,0,1,24
6604,2016,1,0,35
6605,2016,0,1,44
6606,2016,0,1,34
6607,2016,1,0,40
6608,2016,1,0,43
6609,2016,0,1,43
6610,2016,1,0,40
6611,2016,0,1,35
6612,2016,1,0,27
6613,2016,0,1,55
6614,2016,1,0,32
6615,2016,1,0,72
6616,2016,0,1,47
6617,2016,0,1,50
6618,2017,1,0,27
6619,2017,0,1,54
6620,2017,0,1,32
6621,2017,0,1,45
6622,2017,1,0,40
6623,2017,1,0,39
6624,2017,1,0,38
6625,2017,1,0,36
6626,2017,0,1,25
6627,2017,0,1,40
6628,2017,1,0,25
6629,2017,1,0,39
6630,2017,1,0,31
6631,2017,0,1,25
6632,2017,1,0,51
6633,2017,1,0,24
6634,2017,0,1,40
6635,2017,0,1,21
6636,2017,0,1,32
6637,2017,1,0,32
6638,2017,1,0,38
6639,2017,0,1,49
6640,2017,0,1,31
6641,2017,0,1,51
6642,2017,1,0,28
6643,2017,0,1,44
6644,2017,1,0,39
6645,2017,0,1,28
6646,2017,1,0,33
6647,2017,0,1,28
6648,2017,0,1,49
6649,2017,1,0,45
6650,2017,1,0,28
6651,2017,1,0,34
6652,2017,1,0,45
6653,2017,0,1,27
6654,2017,0,1,53
6655,2017,1,0,33
6656,2017,0,1,54
6657,2017,1,0,27
6658,2017,1,0,35
6659,2017,0,1,47
6660,2017,1,0,33
6661,2017,1,0,46
6662,2017,1,0,41
6663,2017,1,0,25
6664,2017,0,1,28
6665,2017,1,0,40
6666,2017,0,1,25
6667,2017,0,1,45
6668,2017,1,0,31
6669,2017,0,1,45
6670,2017,0,1,30
6671,2017,1,0,34
6672,2017,1,0,26
6673,2017,1,0,27
6674,2017,0,1,41
6675,2017,0,1,38
6676,2017,1,0,38
6677,2017,0,1,44
6678,2017,0,1,45
6679,2017,1,0,55
6680,2017,0,1,41
6681,2017,1,0,55
6682,2017,1,0,33
6683,2017,0,1,25
6684,2017,0,1,34
6685,2017,1,0,34
6686,2017,1,0,39
6687,2017,1,0,31
6688,2017,1,0,24
6689,2017,1,0,33
6690,2017,0,1,42
6691,2017,1,0,28
6692,2017,1,0,29
6693,2017,0,1,37
6694,2017,1,0,33
6695,2017,1,0,38
6696,2017,1,0,35
6697,2017,1,0,41
6698,2015,1,0,32
6699,2015,0,1,27
6700,2015,1,0,36
6701,2015,0,1,27
6702,2015,0,1,32
6703,2015,1,0,34
6704,2015,1,0,38
6705,2015,1,0,31
6706,2015,1,0,33
6707,2015,0,1,30
6708,2015,1,0,23
6709,2015,1,0,45
6710,2015,0,1,26
6711,2015,1,0,26
6712,2015,0,1,41
6713,2015,1,0,33
6714,2015,1,0,39
6715,2015,1,0,37
6716,2015,1,0,37
6717,2015,1,0,38
6718,2015,1,0,46
6719,2015,0,1,30
6720,2015,1,0,29
6721,2015,1,0,39
6722,2015,1,0,36
6723,2015,0,1,30
6724,2015,0,1,37
6725,2015,0,1,38
6726,2016,1,0,44
6727,2016,0,1,45
6728,2016,1,0,29
6729,2016,1,0,49
6730,2016,0,1,25
6731,2016,0,1,37
6732,2016,1,0,31
6733,2016,0,1,61
6734,2016,1,0,31
6735,2016,1,0,35
6736,2016,1,0,34
6737,2016,0,1,49
6738,2016,0,1,34
6739,2016,1,0,44
6740,2016,0,1,40
6741,2016,1,0,41
6742,2016,1,0,31
6743,2016,0,1,38
6744,2016,1,0,32
6745,2016,1,0,30
6746,2016,1,0,34
6747,2016,1,0,40
6748,2016,1,0,43
6749,2016,0,1,29
6750,2016,1,0,24
6751,2016,0,1,38
6752,2016,1,0,30
6753,2016,0,1,35
6754,2016,0,1,24
6755,2016,0,1,55
6756,2016,1,0,42
6757,2016,0,1,24
6758,2016,0,1,37
6759,2016,0,1,28
6760,2016,1,0,32
6761,2016,0,1,35
6762,2016,1,0,40
6763,2016,1,0,31
6764,2016,0,1,35
6765,2016,0,1,35
6766,2016,0,1,38
6767,2017,0,1,44
6768,2017,1,0,30
6769,2017,1,0,37
6770,2017,0,1,47
6771,2017,1,0,27
6772,2017,1,0,40
6773,2017,1,0,29
6774,2017,0,1,29
6775,2017,1,0,36
6776,2017,0,1,42
6777,2017,0,1,34
6778,2017,0,1,51
6779,2017,1,0,36
6780,2017,1,0,32
6781,2017,1,0,28
6782,2017,0,1,28
6783,2017,1,0,40
6784,2017,1,0,31
6785,2017,1,0,31
6786,2017,1,0,39
6787,2017,0,1,41
6788,2017,0,1,35
6789,2017,0,1,38
6790,2017,1,0,30
6791,2017,1,0,54
6792,2017,1,0,31
6793,2017,0,1,51
6794,2017,1,0,31
6795,2017,0,1,38
6796,2017,1,0,38
6797,2017,1,0,32
6798,2017,0,1,28
6799,2017,1,0,30
6800,2017,0,1,43
6801,2017,1,0,38
6802,2017,1,0,39
6803,2017,1,0,37
6804,2017,1,0,39
6805,2017,1,0,31
6806,2017,1,0,37
6807,2017,0,1,35
6808,2015,1,0,29
6809,2015,1,0,37
6810,2015,1,0,36
6811,2015,0,1,46
6812,2015,0,1,35
6813,2015,0,1,45
6814,2015,0,1,36
6815,2015,1,0,30
6816,2015,1,0,31
6817,2015,1,0,42
6818,2015,0,1,40
6819,2015,0,1,46
6820,2015,0,1,36
6821,2015,1,0,38
6822,2015,1,0,32
6823,2015,1,0,30
6824,2015,0,1,42
6825,2015,1,0,30
6826,2015,0,1,27
6827,2015,1,0,52
6828,2015,0,1,41
6829,2015,1,0,34
6830,2015,0,1,34
6831,2015,1,0,36
6832,2015,0,1,38
6833,2015,0,1,56
6834,2015,1,0,46
6835,2015,0,1,39
6836,2015,1,0,27
6837,2015,0,1,38
6838,2015,1,0,30
6839,2015,1,0,39
6840,2015,0,1,30
6841,2015,0,1,31
6842,2015,0,1,39
6843,2015,1,0,27
6844,2015,1,0,34
6845,2015,1,0,39
6846,2015,0,1,45
6847,2015,0,1,32
6848,2015,0,1,39
6849,2015,1,0,32
6850,2015,1,0,41
6851,2015,1,0,34
6852,2015,0,1,25
6853,2015,0,1,27
6854,2015,1,0,35
6855,2016,1,0,37
6856,2016,0,1,31
6857,2016,0,1,32
6858,2016,1,0,47
6859,2016,1,0,46
6860,2016,0,1,33
6861,2016,0,1,35
6862,2016,1,0,26
6863,2016,1,0,32
6864,2016,1,0,41
6865,2016,1,0,36
6866,2016,0,1,40
6867,2016,0,1,59
6868,2016,1,0,33
6869,2016,1,0,35
6870,2016,1,0,28
6871,2016,1,0,33
6872,2016,1,0,30
6873,2016,0,1,26
6874,2016,0,1,24
6875,2016,0,1,34
6876,2016,1,0,36
6877,2016,1,0,37
6878,2016,0,1,39
6879,2016,1,0,23
6880,2016,1,0,26
6881,2016,0,1,26
6882,2016,0,1,49
6883,2016,1,0,28
6884,2016,1,0,38
6885,2016,1,0,30
6886,2016,1,0,36
6887,2016,1,0,41
6888,2016,0,1,31
6889,2016,0,1,49
6890,2016,0,1,31
6891,2016,1,0,35
6892,2016,1,0,28
6893,2016,1,0,46
6894,2016,0,1,30
6895,2016,0,1,43
6896,2016,1,0,32
6897,2016,0,1,27
6898,2016,1,0,44
6899,2016,1,0,31
6900,2016,1,0,38
6901,2016,1,0,42
6902,2016,1,0,25
6903,2016,0,1,35
6904,2016,1,0,25
6905,2016,0,1,22
6906,2016,1,0,33
6907,2016,0,1,27
6908,2016,0,1,40
6909,2016,1,0,27
6910,2016,1,0,34
6911,2016,0,1,25
6912,2016,1,0,35
6913,2016,1,0,32
6914,2016,0,1,32
6915,2016,0,1,37
6916,2016,1,0,31
6917,2016,1,0,42
6918,2016,1,0,27
6919,2017,0,1,29
6920,2017,0,1,47
6921,2017,0,1,36
6922,2017,1,0,32
6923,2017,0,1,36
6924,2017,0,1,39
6925,2017,0,1,24
6926,2017,1,0,57
6927,2017,1,0,29
6928,2017,1,0,34
6929,2017,1,0,56
6930,2017,0,1,39
6931,2017,1,0,32
6932,2017,1,0,28
6933,2017,0,1,30
6934,2017,0,1,49
6935,2017,1,0,38
6936,2017,1,0,35
6937,2017,0,1,38
6938,2017,0,1,48
6939,2017,0,1,34
6940,2017,0,1,50
6941,2017,1,0,64
6942,2017,1,0,47
6943,2017,1,0,27
6944,2017,0,1,33
6945,2017,0,1,53
6946,2017,1,0,42
6947,2017,1,0,32
6948,2017,0,1,43
6949,2017,1,0,35
6950,2017,1,0,26
6951,2017,0,1,38
6952,2017,0,1,41
6953,2017,1,0,31
6954,2017,1,0,40
6955,2017,0,1,39
6956,2017,0,1,25
6957,2017,0,1,43
6958,2017,0,1,34
6959,2017,1,0,63
6960,2017,1,0,29
6961,2017,0,1,38
6962,2017,0,1,46
6963,2017,1,0,33
6964,2017,1,0,35
6965,2017,1,0,56
6966,2017,1,0,63
6967,2017,0,1,36
6968,2017,0,1,30
6969,2017,1,0,39
6970,2017,1,0,34
6971,2017,0,1,41
6972,2017,1,0,52
6973,2017,0,1,35
6974,2017,1,0,35
6975,2017,0,1,30
6976,2017,1,0,26
6977,2017,1,0,44
6978,2017,1,0,20
6979,2017,0,1,36
6980,2017,1,0,26
6981,2017,0,1,36
6982,2017,1,0,30
6983,2017,0,1,28
6984,2017,1,0,27
6985,2017,0,1,42
6986,2017,1,0,39
6987,2017,1,0,49
6988,2017,1,0,34
6989,2017,0,1,31
6990,2017,1,0,28
6991,2017,1,0,27
6992,2017,0,1,32
6993,2017,1,0,33
6994,2017,0,1,39
6995,2017,0,1,37
6996,2017,0,1,31
6997,2017,0,1,40
6998,2017,1,0,38
6999,2017,0,1,31
7000,2017,1,0,37
7001,2017,0,1,31
7002,2017,1,0,53
7003,2017,0,1,31
7004,2017,0,1,30
7005,2017,0,1,37
7006,2017,1,0,32
7007,2017,0,1,28
7008,2017,0,1,43
7009,2017,1,0,50
7010,2017,0,1,33
7011,2017,1,0,49
7012,2017,0,1,44
7013,2017,1,0,38
7014,2017,0,1,42
7015,2017,0,1,34
7016,2017,1,0,45
7017,2017,0,1,31
7018,2017,0,1,34
7019,2017,0,1,32
7020,2017,1,0,36
7021,2017,1,0,33
7022,2017,1,0,42
7023,2017,1,0,37
7024,2017,0,1,36
7025,2017,1,0,42
7026,2017,0,1,35
7027,2017,1,0,42
7028,2017,1,0,31
7029,2017,0,1,37
7030,2017,1,0,30
7031,2017,1,0,36
7032,2017,1,0,37
7033,2017,0,1,34
7034,2017,1,0,34
7035,2017,0,1,28
7036,2017,0,1,40
7037,2017,0,1,21
7038,2017,0,1,56
7039,2017,0,1,37
7040,2017,1,0,30
7041,2017,0,1,34
7042,2017,0,1,38
7043,2017,0,1,39
7044,2017,0,1,35
7045,2017,0,1,42
7046,2016,0,1,47
7047,2017,0,1,32
7048,2017,1,0,25
7049,2017,0,1,39
7050,2015,0,1,45
7051,2017,1,0,45
7052,2017,1,0,28
7053,2017,1,0,35
7054,2017,1,0,42
7055,2014,1,0,43
7056,2016,1,0,25
7057,2015,1,0,35
7058,2018,1,0,29
7059,2018,1,0,65
7060,2018,1,0,40
7061,2018,1,0,30
7062,2018,1,0,43
7063,2018,0,1,34
7064,2018,0,1,34
