,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59,min_60,min_61,min_62,min_63,min_64,min_65,min_66,min_67,min_68,min_69,min_70,min_71,min_72,min_73,min_74,min_75,min_76,min_77,min_78,min_79,min_80,min_81,min_82,min_83,min_84,min_85,min_86,min_87,min_88,min_89,min_90,min_91,min_92,min_93,min_94,min_95
4098,0,10,-7,324,205,605,582,1313,1295,1818,1635,1560,1078,1260,1076,1583,1568,1773.0,2593.0,3505.0,3534.0,2628.0,2030.0,2897.0,3050.0,4044.0,3865.0,4597.0,3011.0,2478.0,-227.0,-696.0,-1109.0,-909.0,-1355.0,-1610.0,-2010.0,-1937.0,-3103.0,1650.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,0,0,-104,231,40,-203,-364,-236,-423,-170,-225,-208,-454,-459,-90,20,320,293.0,-324.0,665.0,1522.0,1527.0,1735.0,2234.0,1263.0,2516.0,2235.0,2320.0,2649.0,2581.0,2920.0,3050.0,4043.0,3461.0,1321.0,-594.0,-425.0,-555.0,-221.0,-610.0,-1023.0,-396.0,330.0,-668.0,857.0,1035.0,4255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,0,0,129,499,225,447,455,263,267,-105,-7,-108,-324,-985,-2266,-3451,-2887,-3769.0,-2430.0,-4221.0,-3991.0,-4069.0,-4616.0,-4896.0,-5016.0,-6782.0,-7181.0,-9351.0,-8052.0,-7912.0,-7370.0,-9352.0,-8506.0,-12667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,0,-5,72,155,118,96,175,-586,-228,244,389,374,118,93,495,295,416,43.0,1000.0,1208.0,-360.0,64.0,-323.0,-2450.0,-2885.0,-5795.0,-6175.0,-8682.0,-8774.0,-8349.0,-8778.0,-9703.0,-11487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,0,0,-65,-166,-9,84,-83,-144,-358,-85,406,545,444,1989,1393,843,-200,427.0,617.0,715.0,1662.0,1583.0,1267.0,1308.0,1506.0,1491.0,1484.0,2395.0,2086.0,2320.0,1947.0,2084.0,2218.0,3879.0,3461.0,3092.0,3076.0,1760.0,1696.0,414.0,-63.0,-639.0,436.0,801.0,1424.0,500.0,9.0,-1532.0,-2127.0,-2506.0,-2533.0,-3215.0,-2697.0,-2803.0,-5668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,0,-10,14,-209,-898,-898,-619,-780,-811,-1011,-909,-1016,-846,-905,-364,-343,-371,105.0,1108.0,1443.0,1222.0,2793.0,1309.0,1708.0,2574.0,3149.0,2767.0,2724.0,3261.0,1942.0,1799.0,2914.0,2937.0,3475.0,3485.0,3138.0,3372.0,3887.0,4141.0,5006.0,5266.0,4188.0,4281.0,4135.0,7426.0,10024.0,10807.0,10231.0,9680.0,10493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,0,0,-75,-126,-231,226,304,179,198,107,1041,807,795,445,581,1149,1500,3480.0,3179.0,3319.0,3355.0,2487.0,3707.0,3866.0,3443.0,1264.0,1440.0,961.0,1608.0,1188.0,1204.0,1028.0,171.0,-1981.0,-1771.0,-967.0,-2846.0,-3398.0,-3717.0,-3514.0,-3451.0,-3660.0,-3568.0,-3950.0,-4987.0,-4937.0,-4090.0,-2662.0,-1376.0,-1333.0,-1433.0,-1535.0,-1836.0,-2707.0,-4593.0,-5111.0,-8125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,0,1,53,271,68,297,-318,-310,-134,111,-173,-155,-370,-586,-865,-2300,-2147,-2458.0,-3403.0,-2740.0,-2714.0,-2309.0,-3428.0,-3649.0,-5211.0,-4927.0,-5060.0,-6310.0,-6557.0,-9236.0,-9924.0,-9397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,0,0,-3,-318,-158,-260,-85,-325,-287,-353,260,269,858,1923,1924,2238,3402,3131.0,3812.0,4010.0,4504.0,3806.0,5486.0,6560.0,6203.0,6437.0,8014.0,8821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,0,0,-8,-973,-783,-1108,-1343,-1436,-1499,-1447,-1383,-1554,-671,-447,160,-389,-733,-715.0,-2084.0,-1922.0,-331.0,623.0,-476.0,-416.0,-185.0,-88.0,342.0,1478.0,1476.0,793.0,2434.0,2428.0,3161.0,3983.0,3924.0,3780.0,3991.0,4051.0,3338.0,3220.0,1742.0,2110.0,221.0,-767.0,-5092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,0,0,22,9,1562,1754,1605,2173,2288,2530,2999,5932,6575,7543,8941,10794,10792,11257.0,12361.0,12312.0,13711.0,15804.0,14957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,0,0,-54,-8,-53,-514,-352,-654,-511,-649,-621,-732,-917,-923,-1047,-1886,-1811,-2492.0,-3175.0,-3847.0,-3041.0,-3298.0,-3357.0,-1490.0,-2507.0,-2332.0,-2586.0,-2721.0,-3750.0,-4080.0,-3935.0,-4023.0,-4241.0,-3560.0,-3795.0,-3815.0,-2957.0,-3266.0,-2682.0,-2400.0,-2011.0,-2433.0,-3267.0,-6660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,0,0,49,112,175,69,246,350,487,286,248,444,636,74,-609,-965,-315,802.0,488.0,857.0,1113.0,1127.0,-89.0,-137.0,-993.0,-914.0,-1074.0,-812.0,-878.0,-1982.0,-1852.0,-2347.0,-1775.0,-1801.0,-1949.0,-1936.0,-2338.0,-2962.0,-2147.0,-2514.0,-1151.0,113.0,502.0,540.0,100.0,223.0,1690.0,1712.0,4562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,0,7,95,80,498,285,189,255,-252,-153,81,597,387,100,169,270,407,-77.0,636.0,232.0,233.0,982.0,495.0,1250.0,2188.0,2546.0,2742.0,2529.0,4189.0,3626.0,5341.0,5256.0,5506.0,4096.0,3329.0,3500.0,4625.0,3956.0,3983.0,3349.0,3588.0,7033.0,7492.0,10928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,0,0,-8,-488,-877,-518,-379,-761,-1427,-1365,-1853,-2463,-2836,-3697,-3339,-1906,-1673,-2948.0,-5008.0,-4916.0,-4521.0,-4475.0,-4730.0,-3984.0,-3961.0,-2946.0,-2732.0,-1458.0,-1344.0,-401.0,892.0,2046.0,2150.0,1918.0,2035.0,2335.0,4139.0,3652.0,3183.0,3182.0,2452.0,2605.0,4168.0,3712.0,1920.0,1695.0,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,0,0,-1,20,301,377,534,1060,1063,931,1298,1614,1526,1788,1392,955,1172,1652.0,2409.0,4027.0,4134.0,2389.0,2250.0,2259.0,2643.0,3214.0,2778.0,2627.0,2246.0,1561.0,2053.0,2690.0,2598.0,3512.0,3361.0,3079.0,2082.0,1870.0,2215.0,2255.0,2070.0,1408.0,1337.0,1759.0,4798.0,6002.0,7145.0,8305.0,9432.0,11135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,0,-10,12,-242,-277,-862,-720,-750,-972,-1108,-1106,-1937,-2447,-2501,-1926,-2007,-3364,-3919.0,-4089.0,-4400.0,-4798.0,-4382.0,-4343.0,-4881.0,-5127.0,-4913.0,-3626.0,-4962.0,-4802.0,-5069.0,-5659.0,-6616.0,-6641.0,-7846.0,-8050.0,-7928.0,-7843.0,-8321.0,-8370.0,-10811.0,-10481.0,-12713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,0,0,-31,53,-84,-419,-718,-466,-277,-563,-1085,-952,-953,-1227,-904,-1319,-1879,-2263.0,-1883.0,-2788.0,-2292.0,-2922.0,-2419.0,-1553.0,-469.0,-211.0,311.0,781.0,934.0,1186.0,304.0,84.0,1191.0,1071.0,1150.0,1795.0,1572.0,3791.0,5677.0,8072.0,8194.0,9681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,0,0,-22,80,-423,-772,-446,-403,-535,-435,-993,-994,-911,-1127,-1046,-1847,-719,-2341.0,-3614.0,-4334.0,-7440.0,-8429.0,-8955.0,-8921.0,-8121.0,-8625.0,-7964.0,-8117.0,-8588.0,-8917.0,-9284.0,-14131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,0,0,91,109,22,-572,-448,-55,-292,-149,-924,-491,237,1492,1064,979,-10,-173.0,-29.0,14.0,390.0,633.0,764.0,-151.0,-124.0,-304.0,197.0,649.0,642.0,958.0,414.0,3436.0,5172.0,7416.0,6483.0,6839.0,6796.0,6143.0,6836.0,7214.0,5317.0,3508.0,4455.0,4885.0,4281.0,3890.0,3707.0,2943.0,2990.0,2457.0,2256.0,1873.0,1327.0,1189.0,3737.0,3349.0,3294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,0,-9,2,-75,586,-252,110,-818,-912,-1571,-1534,-2001,-1431,-1479,-188,-387,267,1617.0,2357.0,3316.0,3232.0,3807.0,3894.0,5111.0,4238.0,4328.0,4690.0,4757.0,5202.0,4690.0,4326.0,6320.0,6558.0,7544.0,6637.0,6042.0,6567.0,7340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,0,-8,45,-311,-473,-368,-61,-220,-435,-132,-252,-472,-693,-905,-1408,-1249,-1560,-1407.0,-2029.0,-2653.0,-4898.0,-4823.0,-7751.0,-7463.0,-8214.0,-8715.0,-10613.0,-10422.0,-14107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,0,0,-6,451,425,359,228,236,1430,1863,1659,3707,4332,3677,4906,5427,5969,6317.0,5465.0,5566.0,5361.0,5525.0,6022.0,8071.0,9937.0,10926.0,11456.0,10912.0,11182.0,11223.0,10567.0,13282.0,12318.0,12618.0,13258.0,9567.0,8029.0,7582.0,6313.0,5960.0,4281.0,3229.0,4913.0,4706.0,5071.0,4919.0,4761.0,6090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,0,0,81,303,76,123,35,-725,-766,-828,-1064,-1374,-1662,-1265,-1654,-1936,-3210,-4071.0,-4068.0,-4204.0,-3940.0,-2785.0,-2973.0,-3058.0,-3035.0,-3655.0,-3638.0,-4781.0,-5978.0,-7157.0,-8114.0,-7904.0,-7791.0,-7414.0,-7560.0,-7223.0,-7777.0,-7086.0,-6896.0,-7706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,0,0,9,193,-45,158,-474,296,188,124,-703,-498,-138,526,592,-440,-2740,-2201.0,-399.0,831.0,1653.0,1322.0,1238.0,1342.0,1268.0,2152.0,1015.0,1227.0,564.0,-1227.0,-1391.0,-1763.0,-2161.0,-2187.0,-2434.0,-2538.0,-3770.0,-5270.0,-4674.0,-4961.0,-4196.0,-2901.0,-4382.0,-3879.0,-4271.0,-4854.0,-5064.0,-4865.0,-4520.0,-4188.0,-4823.0,-4685.0,-4189.0,-4151.0,-4264.0,-4997.0,-4190.0,-5198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,0,0,-38,-141,-326,-272,252,344,451,295,487,504,333,1174,1039,1179,1425,1677.0,1658.0,1483.0,1695.0,1513.0,1305.0,1255.0,1530.0,1397.0,1463.0,2479.0,2386.0,3640.0,4397.0,6006.0,7580.0,7651.0,8366.0,8099.0,7372.0,6634.0,6558.0,6772.0,6484.0,5140.0,2921.0,2962.0,3198.0,2780.0,2870.0,2771.0,1018.0,1993.0,3115.0,-926.0,-1042.0,-714.0,-3040.0,-5043.0,-4588.0,-4400.0,-4806.0,-4866.0,-4533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,0,19,-17,-111,3,-22,-448,-195,214,465,-402,111,-88,204,-658,651,1229,1920.0,2562.0,3531.0,3442.0,3792.0,4036.0,6846.0,7593.0,7912.0,8828.0,9690.0,10676.0,11858.0,13452.0,14254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,0,0,-42,21,-42,22,735,660,670,2097,2001,1240,961,689,1026,780,544,612.0,471.0,432.0,421.0,-73.0,-358.0,-819.0,-1213.0,-2041.0,-886.0,-3076.0,-4336.0,-5590.0,-6218.0,-6055.0,-4502.0,-4137.0,-4668.0,-4156.0,-4220.0,-4620.0,-4274.0,-3979.0,-5563.0,-5940.0,-5873.0,-7481.0,-7455.0,-8229.0,-7626.0,-9662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,0,0,-3,295,198,-718,-481,-266,-202,645,286,418,2048,1514,1802,3927,3856,3924.0,3801.0,5130.0,5012.0,6726.0,5980.0,6050.0,5636.0,6085.0,5967.0,6082.0,5137.0,7645.0,7761.0,8756.0,10741.0,11527.0,12489.0,12048.0,12493.0,11654.0,11627.0,10291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,0,0,-28,-128,-69,-333,-382,-388,-44,-325,-578,-549,-643,-1323,-1332,-1235,-1310,-1729.0,-2334.0,-2712.0,-2821.0,-2080.0,-3216.0,-2237.0,-2690.0,-2568.0,-2214.0,-2154.0,-1247.0,-329.0,174.0,337.0,1249.0,2048.0,1990.0,-390.0,-917.0,-1046.0,-1352.0,-1169.0,-957.0,-1876.0,-1859.0,-1984.0,-1370.0,-3261.0,-3565.0,-3880.0,-4926.0,-5237.0,-4011.0,-1877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,0,0,-48,100,644,640,197,581,600,617,943,1032,1074,1112,2730,3089,3646,4264.0,3283.0,3254.0,2941.0,3494.0,5158.0,6932.0,7895.0,9118.0,10619.0,10586.0,10657.0,7916.0,9914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,0,11,18,103,67,-76,157,82,493,-181,-140,196,-253,-346,-140,733,779,1187.0,470.0,741.0,857.0,1116.0,1085.0,1876.0,1864.0,1654.0,1490.0,205.0,450.0,696.0,775.0,1267.0,879.0,1063.0,43.0,-339.0,-170.0,-276.0,1875.0,3143.0,3333.0,6284.0,6611.0,6622.0,6740.0,4631.0,2110.0,1446.0,1844.0,1842.0,886.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,0,-19,102,149,-294,-210,-454,-562,291,552,262,1855,1473,1373,1583,1047,1384,1101.0,1622.0,2415.0,2139.0,2457.0,2377.0,2659.0,2923.0,2799.0,2984.0,3025.0,2918.0,2694.0,2920.0,3205.0,3203.0,3308.0,3639.0,5232.0,4729.0,5602.0,6315.0,7312.0,7572.0,7386.0,9765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,0,-27,-32,-274,397,-309,53,-13,-67,-6,71,1354,1036,1288,2118,1900,1772,2043.0,1561.0,3052.0,2932.0,3153.0,3315.0,3219.0,4421.0,5003.0,4946.0,4543.0,6332.0,6432.0,6536.0,6878.0,7110.0,8671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,0,0,43,-224,-10,21,-108,-200,-57,-129,-599,-1078,-2737,-5749,-6100,-8652,-8054,-8271.0,-9359.0,-10427.0,-10084.0,-11529.0,-10905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,0,0,-50,164,168,22,416,429,359,693,107,426,530,207,-610,-710,-1029,-959.0,-1153.0,-527.0,-326.0,296.0,648.0,273.0,191.0,673.0,1316.0,1566.0,2291.0,2408.0,2001.0,2651.0,2980.0,2638.0,2898.0,3080.0,3310.0,3332.0,2909.0,2777.0,2655.0,4549.0,5702.0,6057.0,6043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,0,0,26,56,-13,-313,-370,-470,-277,492,1060,428,-869,-555,463,426,741,1201.0,324.0,-834.0,-1140.0,-931.0,-1462.0,-1103.0,-79.0,-160.0,-905.0,-1172.0,-849.0,2468.0,2126.0,4079.0,3795.0,3766.0,5133.0,4473.0,4646.0,1813.0,872.0,-368.0,330.0,-578.0,2053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,0,-10,-24,-62,-91,41,49,-126,-118,-667,-81,-184,-265,-347,-251,-101,-512,-726.0,-1168.0,-245.0,-208.0,342.0,-549.0,-360.0,681.0,776.0,1340.0,1660.0,1970.0,1402.0,1886.0,1086.0,916.0,1831.0,2100.0,710.0,678.0,-331.0,-479.0,-49.0,-1092.0,-831.0,-534.0,-1452.0,-308.0,-561.0,347.0,-1941.0,-3954.0,-3984.0,-6566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,0,0,-76,10,635,775,438,160,353,-130,21,-512,-362,-827,-1080,-402,-526,-836.0,-3450.0,-1965.0,-3065.0,-2821.0,-3153.0,-3876.0,-3705.0,-3712.0,-4271.0,-4738.0,-9589.0,-11097.0,-10634.0,-13850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,0,0,-52,-162,-996,-1405,-1348,-1846,-2004,-1574,-638,-823,-1170,-963,816,245,-280,107.0,1151.0,1799.0,1613.0,1958.0,1917.0,1791.0,1736.0,1754.0,2064.0,2075.0,1709.0,1739.0,2193.0,2653.0,5003.0,5839.0,6741.0,6976.0,10484.0,8998.0,9174.0,6569.0,3791.0,4447.0,5147.0,5594.0,4629.0,5124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,0,0,20,154,792,696,701,1668,1825,2360,2334,2449,1958,2620,2657,2975,1701,3533.0,3324.0,3779.0,3470.0,3183.0,2259.0,2920.0,3143.0,3091.0,2860.0,2592.0,3315.0,2943.0,3203.0,3062.0,3182.0,4316.0,3058.0,2917.0,4855.0,6368.0,5962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,0,0,29,-135,165,-546,-252,-64,657,594,661,1178,1155,1216,1139,1283,2876,2910.0,5660.0,5551.0,5734.0,5667.0,7479.0,7644.0,9001.0,9030.0,9869.0,11396.0,14139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,0,0,-17,-143,-159,-34,-433,-856,-848,-1117,-813,-542,-3185,-3071,-2912,-2872,-2334,-2578.0,-3610.0,-4216.0,-5186.0,-6028.0,-5843.0,-6271.0,-7050.0,-7857.0,-9346.0,-8594.0,-10225.0,-10579.0,-11265.0,-11623.0,-10865.0,-9832.0,-9371.0,-9573.0,-7801.0,-7398.0,-6714.0,-6973.0,-7759.0,-7825.0,-6870.0,-7815.0,-7874.0,-8679.0,-6756.0,-6229.0,-6866.0,-5009.0,-3304.0,-4892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,0,-17,-17,-216,-686,-481,-553,-1031,-1237,-2063,-1721,-1876,-1725,-1728,-833,-966,-913,-1414.0,-1518.0,-1260.0,-3664.0,-3904.0,-3841.0,-4409.0,-4647.0,-4944.0,-5752.0,-5618.0,-5788.0,-6062.0,-6133.0,-5165.0,-5180.0,-6072.0,-4843.0,-5428.0,-5624.0,-6458.0,-6028.0,-6192.0,-6741.0,-6641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,0,510,510,458,-389,315,1961,1671,1879,2019,1896,2307,2826,3184,3497,3037,3067,3751.0,2912.0,2351.0,2160.0,2087.0,-256.0,-531.0,-1550.0,-2475.0,222.0,2553.0,2357.0,2083.0,2448.0,2061.0,90.0,237.0,1086.0,1333.0,819.0,1166.0,-133.0,279.0,460.0,-3473.0,-4210.0,-5835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,0,0,49,-50,156,690,1168,2754,3005,3167,3662,6390,6229,7459,6961,7404,7814,9497.0,10819.0,10709.0,10908.0,11961.0,12673.0,14645.0,12452.0,12169.0,12715.0,11590.0,11343.0,10134.0,8352.0,8464.0,8989.0,8738.0,9245.0,8806.0,9317.0,9115.0,5137.0,3295.0,1627.0,2095.0,1798.0,1079.0,741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,0,0,-14,512,-741,-312,56,231,-357,-219,-370,-387,-372,-457,-1004,-898,-1824,-2560.0,-2265.0,-1774.0,-2154.0,-1953.0,-2064.0,-1924.0,-2144.0,-3325.0,-3689.0,-2449.0,-2902.0,-3073.0,-3139.0,-4527.0,-4237.0,-3892.0,-1512.0,-1406.0,-364.0,-683.0,-368.0,-249.0,-159.0,-635.0,-100.0,-5758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,0,5,-35,17,55,171,-204,-208,2185,1496,1343,1194,1221,1004,1346,860,1412,1546.0,1206.0,2138.0,1229.0,1482.0,1872.0,2168.0,1979.0,1893.0,3461.0,3335.0,4397.0,4075.0,4020.0,4447.0,4363.0,4925.0,9604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,0,0,-37,-132,273,400,752,567,751,1007,851,773,1419,2581,3414,3433,3839,5963.0,5907.0,5815.0,5615.0,5914.0,5099.0,4872.0,4714.0,4675.0,4308.0,6677.0,8908.0,9160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,0,0,-6,13,-116,-50,-403,11,-395,-543,-840,-883,-751,-874,-92,-536,-1159,-1108.0,-1056.0,-2319.0,-2554.0,-4801.0,-4685.0,-5195.0,-5220.0,-5118.0,-4395.0,-4857.0,-4555.0,-5298.0,-5330.0,-5708.0,-6685.0,-6650.0,-6978.0,-6765.0,-8382.0,-7276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,0,0,10,-107,-252,-17,-250,989,1485,1674,2552,3099,2708,5916,5110,5654,7463,10457.0,10049.0,11896.0,12176.0,11782.0,14491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,0,0,24,187,-104,115,-79,-33,29,-696,-1260,-1075,-1055,-1664,-909,-1902,-2463,-2515.0,-2437.0,-3444.0,-4664.0,-6229.0,-6622.0,-8598.0,-10333.0,-10141.0,-12528.0,-11794.0,-12137.0,-13804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,0,-19,168,-180,-572,-639,-568,-1419,-1036,-1341,-1568,310,-84,521,361,1172,379,283.0,480.0,336.0,950.0,1076.0,1458.0,1161.0,1342.0,1609.0,-1042.0,-926.0,-2586.0,-2233.0,-2623.0,-3728.0,-3626.0,-4151.0,-4197.0,-4300.0,-5791.0,-5018.0,-3600.0,-3480.0,-3941.0,-3496.0,-3848.0,-3710.0,-3513.0,-1133.0,-1011.0,-1411.0,-1786.0,-1514.0,-1389.0,-1323.0,-248.0,-296.0,-2645.0,-2217.0,-1810.0,-1873.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,0,0,-54,-178,-329,-153,-871,-795,-457,-648,-812,-789,-1631,-1711,-1737,-1566,-1414,-1087.0,-2149.0,-2117.0,-2476.0,-4779.0,-5743.0,-5814.0,-2996.0,-3400.0,-3478.0,-4004.0,-3798.0,-5053.0,-8880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,0,0,70,144,194,322,-28,-894,-1015,-1653,-1494,-1523,-1405,-2099,-2460,-3103,-4124,-3627.0,-4833.0,-4414.0,-4793.0,-5133.0,-4916.0,-5307.0,-5566.0,-6473.0,-7067.0,-7093.0,-7374.0,-7054.0,-6555.0,-6461.0,-7651.0,-8930.0,-9735.0,-10195.0,-10200.0,-10962.0,-10453.0,-10259.0,-11762.0,-12181.0,-12237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,0,-10,110,209,286,489,355,824,853,1509,1533,2913,3419,5323,5277,4843,4998,5103.0,5388.0,4587.0,6689.0,6973.0,7284.0,8356.0,9610.0,9428.0,12210.0,13419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,0,0,-89,287,678,1243,1312,1291,1708,2736,2837,2535,2247,2734,2885,3751,3826,5043.0,4310.0,4382.0,3289.0,3451.0,3394.0,3402.0,3291.0,3061.0,3123.0,3901.0,4267.0,4323.0,4382.0,4122.0,5322.0,5735.0,6064.0,3647.0,4504.0,6874.0,6071.0,7720.0,7459.0,7274.0,7110.0,7334.0,8993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,0,0,36,-63,-232,-581,-404,-72,0,-271,-208,1340,519,674,654,874,654,55.0,1353.0,1162.0,760.0,1037.0,596.0,594.0,-298.0,-857.0,-1441.0,-1298.0,220.0,1979.0,1562.0,1318.0,3107.0,2562.0,4073.0,5441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
